original_post,label,image_id,post_id
城管人性执法何日回归？,1,7f77194agw1e0ocyd1qlvj,3532899825071070
肖昌惠1173369851昨天在宁波已发现中国国内第一起埃博拉此疾病基本死亡率90%流入中国时间比专家预估时间早十天大家务必提醒孩子和家人随时肥皂洗手不吃街边摊和露天食物买回家的成品食物务必煮开食用防范在先切记此次埃博拉极可能发展为比SARS更可怕的瘟疫中国人口密集防范意识差很令人担忧不要点赞转,1,b333f771jw1ellh0tffpoj20dw09at9j,3768967749901618
赵红霞女士: 你创造了一次单兵作战就扳倒了10多名厅级贪官的骄人战绩。女人的一生应当这样度过，当回首往事的时候，她不至于因为虚度年华而痛悔，也不至于因为过去的碌碌无为而羞愧，在临死的时候，她能够说；我的整个生命和全部精力，都已献给世界上最壮丽的事业，-----为人类的反腐而斗争。,1,966bfc81jw1e18ld9mp8nj,3539241373690189
我只想说，这么好的事， 请联系我！,1,648e3387jw1esr1i960d6j20hd0gd0uh,3849704322740180
吃货们请注意！洋毒食——国家质检总局进口不合格食品黑榜：挪威的大西洋鲑鱼，检出副溶血性弧菌，被销毁。韩国进口的乐天牌巧克力粒，德国进口的欧尚85%黑巧克力，均发现铜超标，被退货或销毁。丹麦奇新蓝罐有限公司生产的曲奇(饼干)，大肠菌群超标，被销毁。（北京晚报）,1,5e19ac25jw1dwyvasr0nkj,3491055523658358
#最近访客功能#据说，过几天新浪微博要开通查看最近访客功能了。这就意味着从此以后，你不能再去你前任的微博了，也不能去你前任的现任，你现任的前任，还有什么你暗恋的，你讨厌的这些人的微博了。但是！你们可以上『好友美食』去查他们的就餐记录啊亲！好使！,1,909d8b83jw1e324irvjdzj,3559782839981204
【谁把海参崴变成了符拉迪沃斯托克】1856年中俄签订《瑷珲条约》，海参崴被“共管”了。1860年中俄签订《北京条约》，海参崴成了沙俄的领土，被迫改名。1945年《中苏加盟条约》苏联同意50年以后中国收回海叁威，2001年7月16日中俄签署《中俄睦邻友好合作条约》，中方确认放弃领土主权，至此归俄所有。,1,837961f6gw1e3ksdkhl0dj,3565633213647450
周孝正：九八年有三名福建工人在以色列被炸死！以政府找到中国使馆商议赔偿及处理后事，中使馆以三名工人是偷渡客为由不予理睬！以政府对此硬是一查到底，不远万里来到福建，把受害者骨灰交到家属手中、向三名受害者各赔了七十万美元。这批钱后来还被我们的政府收了每人十八万的税 2上海·莘庄镇,1,70e68d02jw1ev3g43rzxsj20zk0qo42z,3876161530579579
"女子拒绝强奸，被判刑3年！ 2014年9月4日，河南洛阳市一女子因为太漂亮，在被强奸时，不主动配合强奸,导致强奸者生殖器官折断，因失血过多而身亡。 强奸不但无罪，而且变得有理了。被强奸的不但要判刑 请动动小手转发出去，世界需要爱！公平在哪里？详细 O女子拒绝强奸，被判刑3年",1,005Ev2HTgw1ek4yfmuoqej30dw0920t3,3752506846493528
【紧急通知！大家千万谨慎购买樱桃！ 】今年樱桃里寄生了一种蛆虫，几乎大部分的樱桃里面都有。实验方法：找最好看最新鲜的樱桃，放透明玻璃杯中，倒进水去后放点盐，大约2分钟就会看到这些蛆虫从完好的表皮往外钻。求扩散！（转）【评】太恶心了~~还有什么能吃的？！扩散！,1,aad4ce86jw1e5j5n200t7j20kb0hswf4,3587690400396038
寻人启事急找孩子 今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 ，从监控上看是被一个四十多岁男人抱走了。现大人都急疯了。 有知情者请告之， 万分感谢！！ 看到信息的兄弟姐妹留意一下。联系人： 13759695559 张静杰 看到就转转吧！ 谢谢你！,1,005Ttcmnjw1eq3786r6l7j30dw0dwgly,3819663237016964
【 死于澳门，你信吗？】网友 微博爆料:郭美美死于澳门，称消息已封锁长达半个月，亲属已进行交涉，骨火六月将送回大陆！,1,7f79ee59jw1e4eudxl4yfj20cs0760sy,3575054094359778
正气文天祥： 【城管手中再添一人命】2013年7月26日早上8点20分左右。四川省达州万源有一个家庭贫因的17岁在校学生。把 自己在山上捡的野山菌拿到街上来卖，遭到城管殴打，送到医院抢救无效死亡，但目前消息被封锁。 试问正义何在？公理何在？ 求扩散！！！求公理，求扩散。,1,6becefa2jw1e71u13gvvfj20cd0od410,3604829358148219
【家里有买实物金条投资的赶快去做鉴定，出大事了！】中国市场40%金条用铱或钨掺假。有人拿着工商银行销售的一公斤黄金，附带证明和发票，拿到金银加工厂出售，经过核实，的确是工商银行出售的，加工厂老板就收了，检验黄金的精确纯度，必须去南京，结果一周后报告来了，该金条参杂了“铱';。,1,88d84fdajw1dxmm4ywidvj,3498498710659473
【CCTV今天播出交通新规】1闯红灯记6分罚100元。2 酒驾记12分5年内不得再考取驾照。3 不系安全带记3分罚100元。4 副驾不系安全带记1分罚50元。5 行驶中拨打手机记3分罚100元。6 行驶中抽烟记1分罚100元。7 有意遮挡号牌记12分，顶额处罚。8 超速驾驶记6分。9 副驾驶有不满14周岁乘坐的记6分罚300元。,1,65802539jw1dznofxjyu3j,3521401111509221
『为什么我说“救人者，杀人者也”』TVB: 芦山县初级中学，在汶川大地震中受损，被评为危楼，纳入本港的援建项目，前年年底完成重建，耗资三千一百多万人民币，日前雅安地震后，再被列为危楼，外墙损毁不算严重，但里面就是另一种情况，被震裂的墙壁露出发泡胶及空心砖。,1,5d098bccgw1e40iyfm4e4j20fa0ioq5j,3570566105252033
【求证实，如果真实望微博能帮这位昭通小朋友能找到自己的亲人】O网页链接福建省泉州市警察局抓到几个拐卖小孩犯罪团伙，一名5岁的小孩获救。因他还小，说不清楚自己家的详细地址和家里的电话。只知道他是云南昭通市人。如果你认识他麻烦你转告他家人到福建省泉州市公安局来接他。,1,884824f0gw1dz3oj0wkl2j,3515132875549479
山青水秀 新闻破解:【民警查车震致阳痿被索赔百万10月23日晚，临沂沂州路民警巡视时，发现一辆黑轿车不停摇动打开车门检查，见一对男女一丝不挂。系临沂206国道沂河大桥收费处主任班树栋，和其女下属郑来花。之后主任发现自己现阳痿，按每次性交200元5000次计，向警方索赔100万元。,1,af31a68egw1e1w7mcvagdj,3546644643403439
紧急通知：家里有孩子的 大人都看好了，江苏省来了1000多外地人 专偷小孩抢小孩的 苏州已丢20多个，已解剖7个拿走器官。,1,005u5nF0jw1eteyiww3wcj30k00hst9l,3857201163104034
#大发国难财#怒，广州飞往成都的机票都是打折扣的，然而在地震发生几小时后，航空公司却将打折取消，变为全价票。现在飞成都的乘客，多是救援、志愿者、医护、记者、伤亡者亲人。什么叫卑鄙？什么叫无耻？一群五毛水军叫嚷着说不可能，我不知你们有没有查过，网上随手打开订票网站都会看到这样的信息,1,4a621e0ajw1e3we5f4gwqj20gx0sgdie,3569270367557889
"【揭露地沟油身中13刀被杀 杀害记者李翔的主犯一审被判死刑】去年9月18日凌晨1时，洛阳电视台记者李翔被劫杀，身中13刀抢救无效死亡。近日,河南洛阳市中级人民法院作出一审判决,凶手张晓波、李俊召分别被判处死刑和有期徒刑6年。 O网页链接",1,7773d1b1gw1dye82rrnhyj,3507153086216875
妇幼保健院通知：现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！ 2济南·北园大街,1,5d3862a3jw1evv6ula8klj20hs0qo76h,3884857652639871
昨天18:00太平家乐福突发事件，所有出入口用铁门封闭，不许进出，原因是一名女士在结账时身边的孩子突然失踪，幸亏及时报警，家乐福立刻封闭所有出入口寻找孩子，后来孩子在二楼卫生间找到，头发被剃光，衣服已被换掉，人口贩子不知去向，团伙作案手法迅速，年关将至，请大家务必带好孩子。,1,71892ca3jw1dzql280yxbj,3522312043285146
重发--【村干部亲戚强霸田地 农民反抗活活被烧死】3.18广东汕头东新村农民张海荣因拒绝村书记亲属违规征地，当日被对方请的流氓打伤腿，之后再往身上淋汽油把农主严重烧伤，张海荣送医院后，当晚伤重不治死亡PS：真的无法无天了，不转都对不起自己的良心,1,873fc752jw1e2xtarz1ckj,3558431304631440
拆迁现在都是土匪了，强拆打死一家七口人啊！爱的传递吧！ O秒拍视频 .,1,736f0c7ejw1exhpjh5t41j207k0dcab5,3903200572476759
#天津塘沽大爆炸#要真相就看天津朋友圈,1,005HQSAkjw1ev15tpw6lbj30f00qodgz,3875445038474403
（转）刘翔的7步上篮法是针对起跑点到第一个高栏的距离13.72米，然而狗屎一样的英国人把第一个高栏改到了13.85米的距离所以刘翔第一脚就踩栏了，这也是导致最后小组有4个人踩栏摔倒，然而那个英国猪练的就是13.85米所以他没摔栏。这不是刘翔的过失！绝对不是！！！！,1,4d7ba6d8jw1dvomhszatgj,3476559849884422
常州地区：寻人启事 13016855568有线索酬金100万 帮忙扩散，今天上午一个十多岁小男孩在锦绣花园小区附近被人拐走了，小男孩能说出他的名字……汪雄～从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人汪永超～,1,0068szJpjw1et8awf9rpyj30c80ha3yv,3855114614083761
"安利老板死了！就在前几天，2013年10月16日，安利成冠3S系统创始人陈观田因肝癌56岁去世,干了27年安利,吃了27年纽崔莱,为美国人赚了27年钱。 安利大师超凡创办人王慈官《远离贫穷》《完整的植物是最好的药物》作者，于2006年7月2...(全文见图，分享自 iPhone客户端)",1,48d702e4jw1eaemtw7ltzj20zk0e8dme,3642694800544710
现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！没有孩子的也请友情转转！！,1,005RoRG0jw1es58sxlhpmj30hs0jkq3m,3842871474275925
// 邓亚萍中国共产党党员共青团北京市委副书记 国家体育总局器材中心副主任 人民网总经理日前向红衣主教下跪皈依天主教我们毫不怀疑她成为一名天主教徒虔诚 之前其被刻意降生在法国的儿子已取得法国国藉 ——来自百度空间 - 原文地址：O网页链接,1,b07f7cbejw1dze5sqh8f1j,3518511814617272
求证【暴虐官员凶残如鬼子群殴打死上访女】安徽讯：霍邱县孟集镇中心店村民：郭仁寇，向村里讨要国家粮补款未果去镇政府讨说法，被村书记与三名村干部在镇领导的命令下，对讨说法郭仁寇疯狂群殴，四人抬着郭仁寇从三楼办公室窗口直接扔至楼下，重伤不治而亡很多官员已丧失人性，对百姓砍进杀绝才痛快,1,659daeadjw1e6wj0kkyfij206o085jrs,3603166249390886
太可怕了，今年3.15又有17种“问题食品”曝光：1兰州拉面，2砂锅粥‘加料’致癌，3来伊份，4立顿茶，5太子了奶粉，6星巴克冰乐，7东北饺子参老鼠肉，8蛋黄派和榴莲酥，9蒙牛，10统一奶茶，11蛇果上蜡，12可乐，13费列巧克力有‘活蛀虫’，14烧烤，15人造鸡蛋，16绝育黄瓜，17果粒橙！这是在服毒吗？,1,9b92e938jw1e2ohtaqoggj,3555510173351378
今天2013年5月17日早上区伯路过豪贤路肉菜市场门口，看到一辆警车前后号牌都用“武警特勤”牌子遮盖住。警车也遮挡车牌？于是区伯上前质问司机，再细看，原来是一辆公车假冒“武警特勤”车。司机是中国银行领导张振龙，被遮盖的原车牌粤A06888，于是区伯马上报警，广东电视台也到场采访。,1,8a018550jw1e4r94e2dgij20hs0dc0th,3578943737262269
这次天津爆炸事件，截止目前为止，普通群众死亡482人，重症监护室52人没有脱离生命危险，消防大队死亡11个中队400多人，两次爆炸全部阵亡，总计死亡人数1300多人，爆炸面积方圆一公里，最近的一个居民小区全部被灭，一个活口没剩，官方为什么还在透露假消息，说只死亡12名消防官兵 2郑州·新郑市航空港区,1,006cbP2Ejw1ev238mkk90j30xc18gq8u,3875735993192344
帮转：妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！ 没有孩子的也请友情转转！！ O网页链接,1,91810a4fjw1erwykwpse8j20hs0dc75e,3840274805556738
我们只想知道#天津塘沽大爆炸#所有真实数据，新闻再如何隐瞒事实已经发生，我们有了解事实真相的权利,1,005E5GMYjw1ev1y7rxxn1j30h42rwq9q,3875694054163740
【13年7月砸死瓜农城管升官，现任法院副院长】网曝：砸死瓜农后，城管邹红卫遭免职，现官升至法院副院长，带领五名法官街头开展《国家赔偿法》宣传活动。记者致电临武县法院，工作人员称“不接受采访”挂断电话；临武县委宣传部则称：不太清楚。。。呵呵，，这就是我们国家的现实，可你又能奈何？？！,1,005Jbvrwjw1eo97t17clwj308c05kt8q,3798978891893299
#天津塘沽大爆炸#11点半9个中队去灭火，2点半发生爆炸，消防车都炸没了，谁相信就死这些人？爆炸点离居民楼就600米。为什么中国人就这个屌样？！不去问责，而到处散播领导们做得怎么好怎么好？？对此特别愤怒,1,6b5841a3gw1ev2kjdsjqbj20ku0co407,3875886832929629
#李白腾云#一千多年前，李白的预测！MH370#你去哪了#,1,b3ea7085jw1eefe9k40h7j20be0h1wfm,3688071503364086
妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：旺仔牛奶。、可口可乐、爽歪歪。娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回望家长朋友们爱孩子 就别给他喝了！必须转！,1,68496585jw1eqz88tnrv0j20p118gtg5,3829701434561857
9个消防中队3个专职队，23:30分在二次爆炸的当口几乎全部牺牲，官方竟公布17人！还敢说句实话么！当天晚上我就听到了至少5次消防车呼啸而过的声音。早上5点多又小炸了一次，到现在火都没有灭！就在刚刚过去的10分钟里消防警车两次呼啸而过！天佑消防英雄！！ #塘沽爆炸#,1,6076b956jw1ev0pztu33ij20c806vmxh,3875307247206199
山东泗水一群城管追着老大爷撞，直致老大爷所有鸡蛋都打碎在地上，老大爷无奈的坐在那里，城管撞了人就跑了，白发苍苍应该八十左右了，卖点鸡蛋也挣不了几个钱，又何必咄咄逼人？城管就没有孤立无援的时候。如果城管只会欺压百姓，那还要城管有什么用？你们这样欺压弱势群体，迟早会遭报应的。,1,7997eaccgw1eh7url1jofj20g40lhmyv,3719560836316064
#塘沽爆炸真相#心疼消防员但更多的是心寒，每次发生一些事故看新闻报道总不会超过38人，这才是原因吧？不想说是谁让他们冲的，但是都牺牲了、至少报个实数吧，视频都摆在这里呢，当我们一个个是傻子吗？愿逝去的英雄们天堂安好,1,9bc5c837gw1ev21kl32o5j20f00qoq7m,3875723674219984
!幼儿园刚才发紧急通知：妇幼保健院提示，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！没有孩子的也请友情转转！,1,005VUIxXjw1ervzmx7niij30j20hsjst,3839970571471023
原来他没死，速度与激情7还会出现他，只是鼻子和嘴巴都成双了！ 我在:2环城西路,1,74b777f7jw1eb5o5swxcoj20hs0qoq4x,3651169753216544
妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：旺仔牛奶、可口可乐、爽歪歪。娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回望家长朋友们爱孩子 就别给他喝了！转！ 2古城南路,1,005SohB8jw1eqssetkp0sj30fl0lt0uo,3827682863333872
#天津塘沽大爆炸# 渣浪！你删我微博干什么！直接封号不是更好？我们只是小小的公民，要的只是真相！真相！,1,7e3a3009jw1ev1w6l7vj0j20ci0hnwg4,3875675561470436
请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，新闻播到：旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回 望家长朋友们爱孩子就别给他喝了！必须转！孩子最好的健康选择一三一素乳酸菌！ 2福安大街,1,0062G6IYjw1er1ptbxpcsj30hs0vkac6,3830481327618203
#冯志明自杀# 最新消息，“呼格案”专案组组长、呼和浩特市公安局副局长冯志明于昨天下午开枪自杀。冯前天下午被内蒙古检察机关带走接受调查，乘人不备，夺得法警佩戴手枪，果断对自己一枪爆头，脑浆四溅，惨烈无比。在他内裤口袋中发现遗书: 我对不起小呼，对不起小呼爸妈，我以死谢罪！冯志明绝笔。,1,3fae04bdgw1enesse7ukhj20gi09cwfw,3789444534358945
哭了很久，心情沉重。如果管理有方，我们国家的消防员就不会牺牲那么多。我也永远不明白新闻总是骗人的。看天津朋友圈才知道，死的不止是17遇难同胞。#天津塘沽大爆炸#,1,7c941a69jw1ev0ysonk3fj20et0m8mze,3875384443129823
【猛料】#天津爆炸公司背景#只总注意休息啊！希望这一次你也能易辞其咎～,1,6fee5fcfjw1ev1zv54b4nj20yi1pc1j4,3875708340544406
"转发 这个一定要让大家知道！大家買牙膏請留心,买牙膏时注意牙膏管反面底部的颜色条,今天才知道，原来颜色条有含义啊！尽量选择绿色和蓝，共分4种:绿、蓝、红、黑. 绿色:纯天然； 蓝色:天然+药物； 红色:天然+化学成分； 黑色:纯化学。国内的儿童牙膏居然大多是化学的，太过分了[发怒][发怒][发怒]",1,701eb153jw1e4v2zgc0rpj20hs0no78w,3580144155778377
#洛阳身边事#【洛阳新投用数十万块智能电表遭质疑被蓄意加速】2014年河南省斥资10余亿元免费给居民换电表，并将于今年年底之前制定和颁布分时电价政策，而如今电表尚未装完电价还未公布却先遭到质疑电表被蓄意加速，变相加费！而从电表开始更换至今河南各地均爆出两个月用电量一样电费却贵了一倍！,1,005LNyb8jw1et68a00hoaj308c09ut9f,3854465482715331
110已证实不是假的！大家注意！紧急通知：家里有孩子的 大人都看好了，江苏省来了1000多外地人 专偷小孩抢小孩的 苏州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，,1,0060270Qjw1etj1n7m9rrj30hs0np765,3858481977132760
刚到地铁看到这一幕！好心酸！人家就为了讨口饭吃至于你们下这么狠的毒手么.该死的城管，良心被狗吃了么[发怒][发怒] 2天通苑,1,6d5b718fjw1ejqdeejeilj20xc18gn99,3747934149964200
【为考生圆梦】/::~朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！朋友们看到的帮忙转发下，谢谢。十年寒窗，只为高中！ 2东环路,1,005LktNijw1ess9v2i919j30qo0zkn0j,3850090219299122
幼儿园发通知了 家长们注意啦：得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。请大家友情转下扩散,1,9d69e312jw1es87h3qfuij20hs0vkwhn,3843800454030880
【狗屁地雷战】传说地雷战让日军闻风丧胆，令八路军威名远播！事实却是9个日军在山东海阳驻扎8年，管理全县，日本投降后全部安全回国。2000多次的地雷战，基本是晚上埋地雷，白天挖出来，总共炸死了三个伪军和2000多农民。每次爆炸后警察来破案，英勇无比的八路就逃得无影无踪。——92岁老人张铁回忆录,1,67775fcajw1eizjk5pqqhj206r05r0ss,3739524511037316
未来的一个星期成都都将夜夜象昨晚那样电闪雷鸣倾盆大雨的话我是不是会看一个星期的海成都二环还可以看瀑布未来一个星期早点起床我们去看瀑布喝咖啡如何,1,6a56db41jw1e5uizg7ksnj20hs0qoq5k,3591254766455748
难怪现在几个儿童台都没卖qq星，旺仔牛奶广告！现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、爽歪歪、娃哈哈AD钙奶、未来星、QQ星等都含有肉毒杆菌。有孩子的都转下！ 2苏州·苏州园区站,1,bca5b4f4jw1esb3i2w9ldj20q90hsq3x,3844706603808294
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（求扩散）-转自西北湖咖啡,1,77d3caddjw1egyps7h9zrj20go0gsaao,3716696462495926
图二据说是每日伙食。 同学们 我只能帮你们这么多了。,1,a91fab38jw1esyw07jdquj20lf047775,3852163741003200
今天是諾基亞的最後一天，明天他就正式歸入微軟旗下了，諾基亞現任CEO約瑪·奧利拉說了一句話：我們並沒有做錯什麼，但不知為什麼，我們輸了。說完，連同他在內的幾十名諾基亞高管不禁落淚。諾基亞手機的質量一直是最牛的。 無一部是壞要整，還保存住！ 向諾基亞致敬。,1,66a5edf0jw1eihvwtl64gj20hs091mxt,3733989770907479
学生校卫总队温馨提醒:今天在宁波已发现中国国内第一起埃博拉，此疾病基本死亡率九十。流入中国时间比专家预估时间早十天。大家务必提醒孩子和家人随时用肥皂洗手，不吃街边摊和露天食物，买回家的成品食物务必煮开食用，防范在先！切记此次埃博拉极可能发展为比非典更可怕的瘟疫 2南昌·华东交通大学,1,005OnMIpjw1eliu8rgw7hj30p018gq6d,3768142025317898
[花心]中国第六套人民币将于2013年上市，新增了1000元和500元新币种,1,64ecc446gw1e5sb7bhontj20cr0c8wga,3590559844820105
一定要看好自己孩子啊[发怒]看的很心酸，人贩子你们全家不得好死。求转发： 遭天谴的，死你全家！110已证实不是假的！大家注意：家里有孩子的 大人都看好了，河南省来了100多外地人 专偷小孩抢小孩的 ，已解剖7个拿走器官！，转一次可能就拯救了一个孩子！ 非常有义务宣传一下！,1,0066jRYyjw1eu4hkfe3afj30e20p0jte,3865204314566470
据来自武警高层的消息显示，武警消防从现场以及第一线医院得到的数字截至到15日中午发稿时确认死亡已达1400多人，失踪700多人。消息人士指，这个数字不包括防化部队处理尸体的数字，以及远离现场的医院的死亡数字。 防化部队对尸体处理过程回避消防以及治安现场警察。（呵呵）,1,801d593dgw1ev45xj7d14j20i20ittf7,3876386429248748
#塘沽爆炸真相# 2美国,1,6d1a082djw1ev1t64qpowj20p018ggt7,3875648487769269
寻人启事：吴梦月，女，3岁：失踪日期：2015年4月09日下午2点左右，失踪地点：国贸新天地门口。父母和家人已经崩溃。如有知情者请提供线索，帮助找到孩子。愿意把价值50万房子卖掉给予酬金：跪求天下所有的好心人帮忙转发扩散。举手之劳。愿所有好心人一生平安。知情联系电话.15885896808。转发急急急,1,005WAKoajw1es2djqtk4vj30p018gn5j,3841972693088441
【中国的道德沦丧在哪？】曝光地沟油的李翔，身中10余刀惨死！曝光三聚氰胺的蒋卫锁遇害身亡！药品打假人高敬德在北京被派出所接走，3天后离奇死亡！曝光毕节五名流浪儿童被冻死的记者李元龙至今生死未卜！实名举报的刘虎被依法逮捕！中国的道德沦丧，答案就在这里！,1,939bc242jw1e8amdmpfklj20cs0aadh2,3618902963871537
【外媒：农行副总裁杨琨欠澳门赌债30亿人民币 】据路透社报道，中国农业银行副总裁杨琨欠澳门赌债30亿人民币，此前中国农业银行已发布公告证实，农行执行董事、副行长杨琨正协助有关部门调查，但未透露杨琨所涉具体事由。,1,476b66c1jw1eoxdu4ypi8j20ci08c74n,3806554375764985
日本NHK一般来说不乱说、一位老专家说30％在澳洲亚佩斯公海。转发澳大利亚朋友刚刚来信：“飞机找到了，在澳大利亚佩斯方向，公海。残片。打捞一个主要部件，能确认无疑就是MH370，其它放弃，转而找黑匣子和驾驶舱录音器。澳海军已派艇过去了。”但愿不是真的。 我在:2日本,1,77c3ad99jw1eemnordwavj20qo0k0jwc,3690347769409020
110已证实不是假的！大家注意！紧急通知：家里有孩子的 大人都看好了，江苏省来了1000多外地人 专偷小孩抢小孩的 苏州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车收粮食的车，收旧家电的，人带黑口罩穿黑裤子，有问路的千万别停下，不要理,1,0060A9Ddjw1etmqnftq1tj30go0qomy3,3859640230575754
急找孩子，求转，求帮忙康宁小学 寻人启示。 有线索酬金10万 帮忙扩散，今天上午一个7岁多小男孩在康宁苑小区附近被人拐走了 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下联系人思栋伟18703447538,1,005ECMifjw1ercbkqc8ikj30ea064jrq,3833805636885928
最後一次爆炸前趕去救火和救傷員的警察，消防員，救護人員全部犧牲，目前一公里範圍內無人生還，成為廢墟像英雄們敬禮,1,a4968bd4jw1ev0goezga2j20hs0nq765,3875226074852752
中国人民解放军总医院（301医院）从即日起到2015年12月15日给0-16岁患先天性心脏病的贫困家庭孩子（有当地贫困证明）做手术可减免部分或全部费用电话：010-66875537，心外科。这是如新先天性儿童心脏病基金会救助项目。转发传递爱 O网页链接,1,7cdfd965jw1esblu7dknlj20hs0dcq3u,3844865714945472
#天津滨海仓库爆炸##塘沽爆炸真相#上千人死亡 为何说17人死亡 骗三岁小孩？消防几个中队轻装冲进去扑火？谁下那么傻的命令？飞蛾扑火？当官的吃着我们老百姓的钱 这时候干什么去了？亡羊补牢有何用？该冲进去扑火的人 应该是你们这些腐败官员 危险化学品跟居民房那么近 合法了？真希望只是电影,1,89e214degw1ev1hfadh72j20c70biaat,3875548374060813
#昆明火车站砍人事件#不管是真是假 大家都提高警惕 防范于未然吧哀痛的同时也必须反思 偌大的车站 保卫工作怎么做的！？政治的分歧 为什么受害的是百姓！？成天高呼我们如何强大 为什么不能深入敌后 诛杀匪首 斩草除根！？以前几年没一次 现在一年杀几次？！老子们不带枪都不敢出门了！MMP,1,4d049168jw1ee1bvt9bp2j20f00qojsl,3683664091330917
#天津塘沽大爆炸#这是【搜救犬】，这是一只狗，一样不眠不休，奋斗到深夜，累了困了就跟消防人员和搜救兵一起随地就眯一会。在救你命的程度上，人和狗都一样救命。能不能不吃狗肉？因它们本就不是菜系，是战友、是生活伴侣、是家人！如果你不吃狗肉点个赞吧！ 2临沂·朱保镇,1,0062nYaXjw1ev5vnaizujj30k00bt75i,3876923711029629
深圳罗湖 酒吧一帅气男子当场被阉割[挖鼻屎]；案发现场酒吧一白色保时捷上下四人进入该酒吧将一男子当场阉割[挖鼻屎]；场面极为惨烈及壮观[挖鼻屎]；鸡毁人亡；睡了不该睡的女人[挖鼻屎]；大家引以为戒吧乱睡別人的女人是要付出代价的；喜欢在酒吧玩的人转给身旁的人看看吧看你们还乱泡,1,7dcd8ce6jw1e5wb00lbhlj20bu0hs0uc,3591811887413382
这些丧尽天良杂种你不得好死！110已证实不是假的！在延津与原阳交界发现一具男孩尸体 器官已被移走请注意：家里有孩子的都看好了，河南来了许多外地人 专偷小孩抢小孩 郑州已丢20多个，7个被拿走器官！凡是看到带黑口罩穿黑裤子得人千万不要理会，转一次可能就拯救了一个孩子！非常有义务宣传一下！,1,0062nIeHjw1eurr65y7uqj30f00qoac4,3872497671698174
朋友的朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。 可以爱心接力一下！ O网页链接,1,0065Xfyojw1estmvpj3hcj30hs0hsdig,3850517002413646
